reportDate,asin,campaignName,adGroupName,total_impressions,total_clicks,total_cost,attributedSales14d
2026-01-21,B0CYV68HV1,SD/Cozy Pillow/RM/AP/VCPM/Jul24/1,RM/AP,236,1,3.79,0
2026-01-21,B0DR2RX2SK,SD/Ergonomic Chair/RM/AP/VCPM/Jan25/1,RM/AP,3197,7,89.28,0
2026-01-21,B0C96X89BB,SD/Insole/Arch Support/RM/AP/VCPM/Jul23/1,RM/AP,2817,3,51.3,0
2026-01-21,B0C96VW2LP,SD/Insole/Arch Support/RM/AP/VCPM/Jul23/1,RM/AP,1580,5,32.24,0
2026-01-21,B0C96XN5D8,SD/Insole/Arch Support/RM/AP/VCPM/Jul23/1,RM/AP,1968,4,32.87,0
2026-01-21,B09RV5MGQ2,SD/Insole/Dual Gel/RM/AP/VCPM/June22/1,RM/AP,13489,19,231.55,380.51
2026-01-21,B09RV5JVMM,SD/Insole/Dual Gel/RM/AP/VCPM/June22/1,RM/AP,16685,38,299.43,0
2026-01-21,B0CG38FXMP,SD/Insole/Max Comfort/RM/AP/VCPM/Oct23/1,RM/AP,7367,18,149.51,0
2026-01-21,B0DNZKF8RQ,SD/LapDesk Pillow/RM/AP/VCPM/Jan25/1,RM/AP,0,0,0,0
2026-01-21,B0DZ71YSBX,SD/LumboSacralBelt/RM/AP/VCPM/Mar25/1,RM/AP,0,0,0,0
2026-01-21,B0DYWJ6MMN,SD/LumboSacralBelt/RM/AP/VCPM/Mar25/1,RM/AP,0,0,0,0
2026-01-21,B0DHS4SVS5,SD/Mattress Topper/RM/AP/VCPM/Nov24/1,RM/AP,6097,13,140.61,0
2026-01-21,B0D6Z15DB8,SD/Rigid Arch Support/RM/AP/VCPM/JuL24/1,RM/AP,23217,39,993.9,0
2026-01-21,B0BS74W4Y7,SD/Sleeping Pillow/RM/AP/VCPM/Jun23/1,RM/AP,5852,19,167.13,3938.15
2026-01-21,B0DMKCT2C5,SD/Travel Neck/RM/AP/VCPM/Dec24/1,RM/AP,20164,31,458.31,0
2026-01-21,B0DMKDVGB5,SD/Travel Neck/RM/AP/VCPM/Dec24/1,RM/AP,2744,5,74.52,0
2026-01-21,B0D3XX9TJZ,SD/Wedge Plus/RM/AP/VCPM/May24/1,RM/AP,12566,24,190.26,0
2026-01-21,B07T896SSW,SD/Wheel Chairs/MAC/RM/AP/VCPM/Oct23/1,RM/AP,3492,14,476.9,0
2026-01-21,B07T8BDBHT,SD/Wheel Chairs/MAC/RM/AP/VCPM/Oct23/1,RM/AP,0,0,0,0
2026-01-21,B0BXKX5ZQC,SDV/Heel Pad/COMP/LP/VCPM/Apr23/1,Video AD,0,0,0,0
2026-01-21,B0BXKT3K3L,SDV/Heel Pad/COMP/LP/VCPM/Apr23/1,Video AD,0,0,0,0
2026-01-21,B0FPLJD7CZ,SD/ArmCover/RM/AP/Sep25/1,Views Remarketing,0,0,0,0
2026-01-21,B0CJ5CWXQ5,SD/Back/RM/AP/Ultimate Pro/Feb25/1,Views Remarketing,1806,5,42.66,0
2026-01-21,B0DQV7SPVZ,SD/Barefoot/RM/AP/Feb25/1,Views Remarketing,0,0,0,0
2026-01-21,B0DZJ386V6,SD/BarefootClassic/RM/AP/March25/1,Views Remarketing,0,0,0,0
2026-01-21,B0FF9PFRQ8,SD/BunionCorrector/RM/AP/VCPM/June25/1,Views Remarketing,0,0,0,0
2026-01-21,B0DJ3BPT37,SD/Car Wedge/RM/AP/VCPM/Feb25/1,Views Remarketing,10978,28,313.09,0
2026-01-21,B0DXFQL46P,SD/CarCombo/RM/AP/VCPM/May25/1,Views Remarketing,0,0,0,0
2026-01-21,B0DXFR5H8N,SD/CarCombo/RM/AP/VCPM/May25/1,Views Remarketing,0,0,0,0
2026-01-21,B0FDQRF42J,SD/CloudSeat/RM/AP/VCPM/July25/1,Views Remarketing,708,0,20.89,0
2026-01-21,B0FDQTNBNF,SD/CloudSeat/RM/AP/VCPM/July25/1,Views Remarketing,2008,4,32.82,0
2026-01-21,B0DWFXWJXJ,SD/CuddlePillow/RM/AP/Feb25/1,Views Remarketing,922,1,29.37,0
2026-01-21,B0DWFY2QVZ,SD/CuddlePillow/RM/AP/Feb25/1,Views Remarketing,1836,3,64.22,0
2026-01-21,B0FBS1J597,SD/EyeMask/RM/AP/July25/1,Views Remarketing,675,1,27.16,0
2026-01-21,B0FBS3PNHV,SD/EyeMask/RM/AP/July25/1,Views Remarketing,448,3,23.63,0
2026-01-21,B0F1431TW7,SD/FoldableElectricWheelchair/RM/AP/March25/1,Views Remarketing,863,7,74.8,0
2026-01-21,B0F2N1ZWGZ,SD/FoldableWalker/RM/AP/Dec25/1,Views Remarketing,77,0,0,0
2026-01-21,B0FTGBJZSM,SD/FoldableWalker/RM/AP/Dec25/1,Views Remarketing,161,1,4.79,0
2026-01-21,B0FPM3LYG9,SD/FootCover/RM/AP/Sep25/1,Views Remarketing,0,0,0,0
2026-01-21,B0F5X2YQFQ,SD/KneeCapSupport/RM/AP/VCPM/Jun25/1,Views Remarketing,0,0,0,0
2026-01-21,B0FQPL726M,SD/KneePillow/RM/AP/July25/1,Views Remarketing,0,0,0,0
2026-01-21,B0FSXYJKGC,SD/LaceupShoes/RM/AP/Jan26/1,Views Remarketing,1498,1,3.4,0
2026-01-21,B0FSXYDJ17,SD/LaceupShoes/RM/AP/Jan26/1,Views Remarketing,3314,16,78.71,0
2026-01-21,B0FSXYGK8T,SD/LaceupShoes/RM/AP/Jan26/1,Views Remarketing,282,2,45.66,0
2026-01-21,B0FSXYJKZ5,SD/LaceupShoes/RM/AP/Jan26/1,Views Remarketing,243,0,0,0
2026-01-21,B0FSXY5HW2,SD/LaceupShoes/RM/AP/Jan26/1,Views Remarketing,408,3,24.84,0
2026-01-21,B0FSXXLX83,SD/LaceupShoes/RM/AP/Jan26/1,Views Remarketing,6222,12,49.65,0
2026-01-21,B0FSY3VBW1,SD/LaceupShoes/RM/AP/Jan26/1,Views Remarketing,9375,28,125.03,0
2026-01-21,B0FSY2VC63,SD/LaceupShoes/RM/AP/Jan26/1,Views Remarketing,551,3,7,0
2026-01-21,B0FSXYPS6M,SD/LaceupShoes/RM/AP/Jan26/1,Views Remarketing,677,3,25.42,0
2026-01-21,B0FSXVRHCK,SD/LaceupShoes/RM/AP/Jan26/1,Views Remarketing,1576,6,38.81,2256.19
2026-01-21,B0FSXV5VY8,SD/LaceupShoes/RM/AP/Jan26/1,Views Remarketing,1757,6,27.67,0
2026-01-21,B0FSY3V94G,SD/LaceupShoes/RM/AP/Jan26/1,Views Remarketing,5294,20,90.7,0
2026-01-21,B0FSXY5MRG,SD/LaceupShoes/RM/AP/Jan26/1,Views Remarketing,179,1,3.53,0
2026-01-21,B0FSXY7CT8,SD/LaceupShoes/RM/AP/Jan26/1,Views Remarketing,17,0,0,0
2026-01-21,B0FSY2DG2R,SD/LaceupShoes/RM/AP/Jan26/1,Views Remarketing,801,2,4.52,0
2026-01-21,B0FSXV5VVL,SD/LaceupShoes/RM/AP/Jan26/1,Views Remarketing,133,1,5.41,0
2026-01-21,B0FSXTWKXX,SD/LaceupShoes/RM/AP/Jan26/1,Views Remarketing,846,1,4.08,0
2026-01-21,B0FSXX1VNJ,SD/LaceupShoes/RM/AP/Jan26/1,Views Remarketing,107,0,0,0
2026-01-21,B0FSXWQQHG,SD/LaceupShoes/RM/AP/Jan26/1,Views Remarketing,20,0,0,0
2026-01-21,B0FSXYCK1Q,SD/LaceupShoes/RM/AP/Jan26/1,Views Remarketing,1866,10,53.22,0
2026-01-21,B0FSY476GV,SD/LaceupShoes/RM/AP/Jan26/1,Views Remarketing,766,6,62.66,2256.19
2026-01-21,B0FSXYJ8C5,SD/LaceupShoes/RM/AP/Jan26/1,Views Remarketing,2871,9,37.42,0
2026-01-21,B0FSY2R459,SD/LaceupShoes/RM/AP/Jan26/1,Views Remarketing,2125,4,40.22,0
2026-01-21,B0FSXY5FBF,SD/LaceupShoes/RM/AP/Jan26/1,Views Remarketing,5616,22,110.57,0
2026-01-21,B0FPLJQZM3,SD/LegCover/RM/AP/Sep25/1,Views Remarketing,0,0,0,0
2026-01-21,B0FDBFW7PM,SD/LegElevatorWedge/RM/AP/July25/1,Views Remarketing,28358,46,1724.76,3129.66
2026-01-21,B0FFBBD8H1,SD/MaternityWedge/RM/AP/Sep25/1,Views Remarketing,242,0,2.55,0
2026-01-21,B0G5XSVTZR,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,107,0,1.04,0
2026-01-21,B0G5XY9YMH,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,146,0,1.88,0
2026-01-21,B0G5WTCVTJ,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,189,1,3.26,0
2026-01-21,B0G5XVRWK4,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,1413,4,49.17,0
2026-01-21,B0G5XHWHD3,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,197,0,4.16,0
2026-01-21,B0G5XW6KVC,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,22,0,0.46,0
2026-01-21,B0G5XDJHXH,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,57,0,0.79,0
2026-01-21,B0G5XRJF84,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,3,0,0,0
2026-01-21,B0G5XNP8HV,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,14,0,0.89,0
2026-01-21,B0G5XHQ59M,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,4,0,0.24,0
2026-01-21,B0G5WQ9L1Z,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,148,0,6.22,0
2026-01-21,B0G5XFYFYF,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,68,0,1.19,0
2026-01-21,B0G5XVF3GM,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,143,0,2.89,0
2026-01-21,B0G5XJ67GV,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,902,5,23.12,0
2026-01-21,B0G5XHHCL1,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,1257,4,49.61,0
2026-01-21,B0G5XG3KL9,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,3557,3,101.57,0
2026-01-21,B0G5WX6FZW,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,103,0,3.59,0
2026-01-21,B0G5X3LZ42,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,3199,11,85.6,0
2026-01-21,B0G5XW56KD,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,28,0,2.9,0
2026-01-21,B0G5WTDHFJ,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,23,0,2.32,0
2026-01-21,B0G5XMXQ53,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,78,0,0.99,0
2026-01-21,B0G5WK3L4G,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,107,1,2.05,0
2026-01-21,B0G5WXB1QK,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,0,0,0,0
2026-01-21,B0G5XCJT5J,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,41,0,2.17,0
2026-01-21,B0G5XMMXS7,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,191,0,5.56,0
2026-01-21,B0G5WXGMK9,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,8,0,0.13,0
2026-01-21,B0G5WXDT5N,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,148,0,5.62,0
2026-01-21,B0G5XDYBPP,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,10,0,1.01,0
2026-01-21,B0G5XGGYT3,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,1,0,0,0
2026-01-21,B0G5XJ9ZLQ,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,2150,5,52.25,760.95
2026-01-21,B0G5XFSXMR,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,1180,2,28.34,0
2026-01-21,B0G5X6CMZ4,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,145,0,2.88,0
2026-01-21,B0G5XZCBN6,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,36,0,0.89,0
2026-01-21,B0G5WTPRS8,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,540,2,18.61,0
2026-01-21,B0G5XNPMGL,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,773,2,19.2,0
2026-01-21,B0G5X61WTL,SD/MattressProtector/RM/AP/VCPM/Jan26/1,Views Remarketing,10,0,0.62,0
2026-01-21,B0DVPR3S5W,SD/MeshChair/RM/AP/Feb25/1,Views Remarketing,9299,23,569.68,0
2026-01-21,B0FBKFV886,SD/MouseSupport/RM/AP/July25/1,Views Remarketing,0,0,0,0
2026-01-21,B0FBKGNXDT,SD/MouseSupport/RM/AP/July25/1,Views Remarketing,0,0,0,0
2026-01-21,B0FBKG6D72,SD/MouseSupport/RM/AP/July25/1,Views Remarketing,0,0,0,0
2026-01-21,B0FBKG6D72,SD/MouseSupport/RM/AP/May25/1,Views Remarketing,0,0,0,0
2026-01-21,B0FBKFV886,SD/MouseSupport/RM/AP/May25/1,Views Remarketing,0,0,0,0
2026-01-21,B0FBKGNXDT,SD/MouseSupport/RM/AP/May25/1,Views Remarketing,0,0,0,0
2026-01-21,B0FQPL726M,SD/NasalStrips/RM/AP/Sep25/1,Views Remarketing,0,0,0,0
2026-01-21,B0F4RKK894,SD/OrthoInsoles/RM/AP/VCPM/Apr25/1,Views Remarketing,7937,13,98.58,0
2026-01-21,B0FCFY7S11,SD/SleepPlusPillow/RM/AP/July25/1,Views Remarketing,0,0,0,0
2026-01-21,B0FCFW75G5,SD/SleepPlusPillow/RM/AP/July25/1,Views Remarketing,0,0,0,0
2026-01-21,B0FV8W436V,SD/SlipOnShoes/RM/AP/VCPM/Jan26/1,Views Remarketing,1907,5,49.83,0
2026-01-21,B0FV8RDMT5,SD/SlipOnShoes/RM/AP/VCPM/Jan26/1,Views Remarketing,132,0,5.27,0
2026-01-21,B0FV8WG21T,SD/SlipOnShoes/RM/AP/VCPM/Jan26/1,Views Remarketing,3042,7,72.31,0
2026-01-21,B0FV8W5Z4N,SD/SlipOnShoes/RM/AP/VCPM/Jan26/1,Views Remarketing,131,1,2.74,0
2026-01-21,B0FV8XH363,SD/SlipOnShoes/RM/AP/VCPM/Jan26/1,Views Remarketing,11740,35,272.55,0
2026-01-21,B0FV8T93SP,SD/SlipOnShoes/RM/AP/VCPM/Jan26/1,Views Remarketing,744,1,23.65,0
2026-01-21,B0FV8XCBRH,SD/SlipOnShoes/RM/AP/VCPM/Jan26/1,Views Remarketing,816,4,23.59,0
2026-01-21,B0FV8TXLFP,SD/SlipOnShoes/RM/AP/VCPM/Jan26/1,Views Remarketing,956,1,28.32,0
2026-01-21,B0FV8TLTDL,SD/SlipOnShoes/RM/AP/VCPM/Jan26/1,Views Remarketing,5096,13,153.55,0
2026-01-21,B0FV8V7SJK,SD/SlipOnShoes/RM/AP/VCPM/Jan26/1,Views Remarketing,2140,2,71.14,0
2026-01-21,B0FV8TTDVR,SD/SlipOnShoes/RM/AP/VCPM/Jan26/1,Views Remarketing,360,0,8.22,0
2026-01-21,B0FV8VZPXW,SD/SlipOnShoes/RM/AP/VCPM/Jan26/1,Views Remarketing,379,1,10.64,0
2026-01-21,B0FV8R5XPN,SD/SlipOnShoes/RM/AP/VCPM/Jan26/1,Views Remarketing,1267,6,31.42,0
2026-01-21,B0FV8S6C5B,SD/SlipOnShoes/RM/AP/VCPM/Jan26/1,Views Remarketing,1101,1,27.24,0
2026-01-21,B0FV8WL54J,SD/SlipOnShoes/RM/AP/VCPM/Jan26/1,Views Remarketing,610,1,14.51,0
2026-01-21,B0FV8W7WP3,SD/SlipOnShoes/RM/AP/VCPM/Jan26/1,Views Remarketing,780,0,19.38,0
2026-01-21,B0FV8WH8NY,SD/SlipOnShoes/RM/AP/VCPM/Jan26/1,Views Remarketing,84,0,1.99,0
2026-01-21,B0FV8YSL7Y,SD/SlipOnShoes/RM/AP/VCPM/Jan26/1,Views Remarketing,97,0,3.99,0
2026-01-21,B0FV8V6TF8,SD/SlipOnShoes/RM/AP/VCPM/Jan26/1,Views Remarketing,66,0,2.44,0
2026-01-21,B0FV8YJLR1,SD/SlipOnShoes/RM/AP/VCPM/Jan26/1,Views Remarketing,552,1,15.42,0
2026-01-21,B0FV8V17RN,SD/SlipOnShoes/RM/AP/VCPM/Jan26/1,Views Remarketing,2077,6,41.59,0
2026-01-21,B0FV8TRTTP,SD/SlipOnShoes/RM/AP/VCPM/Jan26/1,Views Remarketing,1964,4,49.55,0
2026-01-21,B0FV8VJQGQ,SD/SlipOnShoes/RM/AP/VCPM/Jan26/1,Views Remarketing,1146,1,32.5,0
2026-01-21,B0FV8W52VK,SD/SlipOnShoes/RM/AP/VCPM/Jan26/1,Views Remarketing,1744,7,38.96,0
2026-01-21,B0DNQ8RV95,SD/Sofa Backrest/RM/VCPM/Feb25/1,Views Remarketing,1821,12,89.48,0
2026-01-21,B0FCMKYWPH,SD/StandingDesk/RM/AP/July25/1,Views Remarketing,0,0,0,0
2026-01-21,B0FCMLVMLP,SD/StandingDesk/RM/AP/July25/1,Views Remarketing,13271,38,330.25,0
2026-01-21,B0FCMM29CW,SD/StandingDesk/RM/AP/July25/1,Views Remarketing,10525,22,264.98,0
2026-01-21,B0FN7KTMR1,SD/TransferChair/RM/AP/Nov25/1,Views Remarketing,0,0,0,0
2026-01-21,B0FN7P5ZRD,SD/TransferChair/RM/AP/Nov25/1,Views Remarketing,0,0,0,0
2026-01-21,B0DW8NKRRM,SD/Travel Wheelchair/RM/AP/Feb25/1,Views Remarketing,0,0,0,0
2026-01-21,B0FBK2NSFJ,SD/TravelWheelchairPro/RM/AP/July25/1,Views Remarketing,0,0,0,0
2026-01-21,B0F2N1ZKL3,SD/WalkerWithWheels/RM/AP/Dec25/1,Views Remarketing,129,1,3.56,0
2026-01-21,B0F2N2WQDL,SD/WalkerWithWheels/RM/AP/Dec25/1,Views Remarketing,70,0,0,0
2026-01-21,B0FD3JNS23,SD/WedgeNeckCombo/RM/AP/July25/1,Views Remarketing,824,1,39.89,0
2026-01-21,B0FD3KYQ93,SD/WedgeNeckCombo/RM/AP/July25/1,Views Remarketing,405,0,16.42,0
2026-01-21,B0FD3KPK3F,SD/WedgeNeckCombo/RM/AP/July25/1,Views Remarketing,0,0,0,0
2026-01-21,B0FD3MHD9Y,SD/WedgeNeckCombo/RM/AP/July25/1,Views Remarketing,946,3,22.51,0
2026-01-21,B0FD3J1XGF,SD/WedgeNeckCombo/RM/AP/July25/1,Views Remarketing,14765,49,327.11,0
2026-01-21,B0FD3PGHMG,SD/WedgeNeckCombo/RM/AP/July25/1,Views Remarketing,0,0,0,0
2026-01-21,B0FD3L549D,SD/WedgeNeckCombo/RM/AP/July25/1,Views Remarketing,0,0,0,0
2026-01-21,B0DVPJ6HB2,SD/WedgePlusColors/RM/AP/Feb25/1,Views Remarketing,4581,16,213.65,1702.54
2026-01-21,B0DVPL3QVH,SD/WedgePlusColors/RM/AP/Feb25/1,Views Remarketing,1563,2,83,0
2026-01-21,B0DVPRJC9Y,SD/WedgePlusColors/RM/AP/Feb25/1,Views Remarketing,6389,16,316.38,0
2026-01-21,B0DVPFRR1Q,SD/WedgePlusColors/RM/AP/Feb25/1,Views Remarketing,0,0,0,0
2026-01-21,B0DVPLZ6ZG,SD/WedgePlusColors/RM/AP/Feb25/1,Views Remarketing,1557,2,62.88,0
2026-01-21,B0DVPGH2Y7,SD/WedgePlusColors/RM/AP/Feb25/1,Views Remarketing,813,0,43.4,0
2026-01-21,B0DVPRCHK1,SD/WedgePlusColors/RM/AP/Feb25/1,Views Remarketing,2198,5,113.71,0
2026-01-21,B0FHVTQ7MT,SP/GlideChair/RM/AP/Dec25/1,Views Remarketing,0,0,0,0
2026-01-21,B0FHVWH86Z,SP/GlideChair/RM/AP/Dec25/1,Views Remarketing,194,0,0,0
2026-01-21,B0FHVPBK2F,SP/GlideChair/RM/AP/Dec25/1,Views Remarketing,251,0,0,0
2026-01-21,B0FHVV29T7,SP/GlideChair/RM/AP/Dec25/1,Views Remarketing,0,0,0,0
2026-01-21,B0FB424HD1,SP/MaternityPillowBundle/RM/AP/Sep25/1,Views Remarketing,48,0,0.7,0
2026-01-21,B0FB3Z77CF,SP/MaternityPillowBundle/RM/AP/Sep25/1,Views Remarketing,103,0,1.23,0
2026-01-21,B0FSY2VC63,SD/LaceupShoes/RM/AP/VCMP/Jan26/1,Views Remarketing -VCPM,1,0,0,0
2026-01-21,B0FSXTWKXX,SD/LaceupShoes/RM/AP/VCMP/Jan26/1,Views Remarketing -VCPM,0,0,0,0
2026-01-21,B0FSXVRHCK,SD/LaceupShoes/RM/AP/VCMP/Jan26/1,Views Remarketing -VCPM,1471,3,46.91,2256.19
2026-01-21,B0FSXXLX83,SD/LaceupShoes/RM/AP/VCMP/Jan26/1,Views Remarketing -VCPM,3809,4,135.3,0
2026-01-21,B0FSXYCK1Q,SD/LaceupShoes/RM/AP/VCMP/Jan26/1,Views Remarketing -VCPM,1562,2,55.89,0
2026-01-21,B0FSY3V94G,SD/LaceupShoes/RM/AP/VCMP/Jan26/1,Views Remarketing -VCPM,3218,5,102.63,0
2026-01-21,B0FSXYDJ17,SD/LaceupShoes/RM/AP/VCMP/Jan26/1,Views Remarketing -VCPM,2964,4,101.82,0
2026-01-21,B0FSXYPS6M,SD/LaceupShoes/RM/AP/VCMP/Jan26/1,Views Remarketing -VCPM,0,0,0,0
2026-01-21,B0FSXWQQHG,SD/LaceupShoes/RM/AP/VCMP/Jan26/1,Views Remarketing -VCPM,13,0,0.19,0
2026-01-21,B0FSXY5HW2,SD/LaceupShoes/RM/AP/VCMP/Jan26/1,Views Remarketing -VCPM,259,1,8.74,0
2026-01-21,B0FSY2DG2R,SD/LaceupShoes/RM/AP/VCMP/Jan26/1,Views Remarketing -VCPM,459,1,20.07,0
2026-01-21,B0FSY476GV,SD/LaceupShoes/RM/AP/VCMP/Jan26/1,Views Remarketing -VCPM,503,0,13.68,0
2026-01-21,B0FSXY7CT8,SD/LaceupShoes/RM/AP/VCMP/Jan26/1,Views Remarketing -VCPM,3,0,0,0
2026-01-21,B0FSY3VBW1,SD/LaceupShoes/RM/AP/VCMP/Jan26/1,Views Remarketing -VCPM,7029,14,243.17,0
2026-01-21,B0FSXYJKGC,SD/LaceupShoes/RM/AP/VCMP/Jan26/1,Views Remarketing -VCPM,538,1,25.98,0
2026-01-21,B0FSXYGK8T,SD/LaceupShoes/RM/AP/VCMP/Jan26/1,Views Remarketing -VCPM,107,0,6.82,0
2026-01-21,B0FSXV5VVL,SD/LaceupShoes/RM/AP/VCMP/Jan26/1,Views Remarketing -VCPM,167,0,6.62,0
2026-01-21,B0FSXV5VY8,SD/LaceupShoes/RM/AP/VCMP/Jan26/1,Views Remarketing -VCPM,890,1,32.71,0
2026-01-21,B0FSXX1VNJ,SD/LaceupShoes/RM/AP/VCMP/Jan26/1,Views Remarketing -VCPM,0,0,0,0
2026-01-21,B0FSXYJKZ5,SD/LaceupShoes/RM/AP/VCMP/Jan26/1,Views Remarketing -VCPM,103,0,3.33,0
2026-01-21,B0FSXY5MRG,SD/LaceupShoes/RM/AP/VCMP/Jan26/1,Views Remarketing -VCPM,176,0,4.03,0
2026-01-21,B0FSXY5FBF,SD/LaceupShoes/RM/AP/VCMP/Jan26/1,Views Remarketing -VCPM,3652,17,113.16,0
2026-01-21,B0CG35T6BH,SD/Insole/Max Comfort/COMP/PT/Boldfit/VCPM/Sep23/1,boldfit,23,0,0.42,0
2026-01-21,B0CG38FXMP,SD/Insole/Max Comfort/COMP/PT/Boldfit/VCPM/Sep23/1,boldfit,106,0,5.28,0
2026-01-21,B09HTVYRQ8,SD/Wheelchair/Brand/PT/VCPM/Dec23/1,brand,1,0,0,0
2026-01-21,B0B1QV2DQS,SD/Wheelchair/Brand/PT/VCPM/Dec23/1,brand,1,0,0,0
2026-01-21,B0DZ71YSBX,SD/LumboSacralBelt/BrandPT/VCPM/Mar25/1,brand -PT,0,0,0,0
2026-01-21,B0DYWJ6MMN,SD/LumboSacralBelt/BrandPT/VCPM/Mar25/1,brand -PT,0,0,0,0
2026-01-21,B0F7FBJ633,SD/SiliconeGelInsole/Brand/PT/VCPM/May25/1,brand -PT,9,0,0.1,0
2026-01-21,B0F7FBCJDR,SD/SiliconeGelInsole/Brand/PT/VCPM/May25/1,brand -PT,4,0,0.23,0
2026-01-21,B0F7FCDB31,SD/SiliconeGelInsole/Brand/PT/VCPM/May25/1,brand -PT,4,0,0.06,0
2026-01-21,B0DC73962Q,SD/Arch Sport/RCB/Brand/PT/Aug23/1,brand pt,0,0,0,0
2026-01-21,B0FR9RWTQ5,SD/ArchSlippers/Brand/PT/VCPM/Sep25/1,brand pt,1269,4,25.49,0
2026-01-21,B0FR9C6Z9S,SD/ArchSlippers/Brand/PT/VCPM/Sep25/1,brand pt,365,4,12.68,0
2026-01-21,B0CPZGCS4L,SD/Cervical Pillow/Brand/PT/VCPM/Jan24/1,brand pt,5,0,1.41,0
2026-01-21,B0CPZQK127,SD/Cervical Pillow/Brand/PT/VCPM/Jan24/1,brand pt,1,0,0,0
2026-01-21,B0G3XGH9D2,SD/ComfortSandal/Brand/PT/VCPM/Aug25/1,brand pt,116,0,5.91,0
2026-01-21,B0G3XKLLR7,SD/ComfortSandal/Brand/PT/VCPM/Aug25/1,brand pt,747,0,22.06,0
2026-01-21,B0G3XJ9T73,SD/ComfortSandal/Brand/PT/VCPM/Aug25/1,brand pt,162,0,13.59,0
2026-01-21,B0G3XJLB6C,SD/ComfortSandal/Brand/PT/VCPM/Aug25/1,brand pt,240,1,13.21,0
2026-01-21,B0G3XHGGCZ,SD/ComfortSandal/Brand/PT/VCPM/Aug25/1,brand pt,86,0,7.3,0
2026-01-21,B0G3XKVF3R,SD/ComfortSandal/Brand/PT/VCPM/Aug25/1,brand pt,199,0,9.35,0
2026-01-21,B0FJMK1YWT,SD/ComfortSandal/Brand/PT/VCPM/Aug25/1,brand pt,0,0,0,0
2026-01-21,B0FPQJTYWN,SD/ComfortSlippers/Brand/PT/VCPM/Sep25/1,brand pt,361,1,20.35,0
2026-01-21,B0FPQLF9KJ,SD/ComfortSlippers/Brand/PT/VCPM/Sep25/1,brand pt,20,0,1.01,0
2026-01-21,B0FPMGWN85,SD/Cozy Classic/Brand/PT/VCPM/Nov25/1,brand pt,0,0,0,0
2026-01-21,B0FPMFG9NW,SD/Cozy Classic/Brand/PT/VCPM/Nov25/1,brand pt,3567,9,283.91,0
2026-01-21,B0CYV68HV1,SD/Cozy Pillow/Brand/PT/VCPM/Apr24/1,brand pt,0,0,0,0
2026-01-21,B0CYWKQGJW,SD/Cozy Pillow/Brand/PT/VCPM/Apr24/1,brand pt,0,0,0,0
2026-01-21,B0DR2R1RJQ,SD/Ergonomic Chair/Brand/PT/VCPM/July25/1,brand pt,2254,3,262.56,0
2026-01-21,B0DNZKF8RQ,SD/LapDesk Pillow/Brand/PT/VCPM/Jan25/1,brand pt,0,0,0,0
2026-01-21,B0DMKDVGB5,SD/Travel Neck/Brand/PT/VCPM/Dec24/1,brand pt,0,0,0,0
